date,location,total_cases,new_cases,total_deaths,new_deaths
2022-12-22,India,44675952.0,0.0,530672.0,0.0
2022-12-23,India,44675952.0,0.0,530672.0,0.0
2022-12-24,India,44675952.0,0.0,530672.0,0.0
2022-12-25,India,44677106.0,1154.0,530693.0,21.0
2022-12-26,India,44677106.0,0.0,530693.0,0.0
2022-12-27,India,44677106.0,0.0,530693.0,0.0
2022-12-28,India,44677106.0,0.0,530693.0,0.0
2022-12-29,India,44677106.0,0.0,530693.0,0.0
2022-12-30,India,44677106.0,0.0,530693.0,0.0
2022-12-31,India,44677106.0,0.0,530693.0,0.0
2023-01-01,India,44678649.0,1543.0,530705.0,12.0
2023-01-02,India,44678649.0,0.0,530705.0,0.0
2023-01-03,India,44678649.0,0.0,530705.0,0.0
2023-01-04,India,44678649.0,0.0,530705.0,0.0
2023-01-05,India,44678649.0,0.0,530705.0,0.0
2023-01-06,India,44678649.0,0.0,530705.0,0.0
2023-01-07,India,44678649.0,0.0,530705.0,0.0
2023-01-08,India,44679924.0,1275.0,530720.0,15.0
2023-01-09,India,44679924.0,0.0,530720.0,0.0
2023-01-10,India,44679924.0,0.0,530720.0,0.0
2023-01-11,India,44679924.0,0.0,530720.0,0.0
2023-01-12,India,44679924.0,0.0,530720.0,0.0
2023-01-13,India,44679924.0,0.0,530720.0,0.0
2023-01-14,India,44679924.0,0.0,530720.0,0.0
2023-01-15,India,44681040.0,1116.0,530726.0,6.0
2023-01-16,India,44681040.0,0.0,530726.0,0.0
2023-01-17,India,44681040.0,0.0,530726.0,0.0
2023-01-18,India,44681040.0,0.0,530726.0,0.0
2023-01-19,India,44681040.0,0.0,530726.0,0.0
2023-01-20,India,44681040.0,0.0,530726.0,0.0
2023-01-21,India,44681040.0,0.0,530726.0,0.0
2023-01-22,India,44681921.0,881.0,530733.0,7.0
2023-01-23,India,44681921.0,0.0,530733.0,0.0
2023-01-24,India,44681921.0,0.0,530733.0,0.0
2023-01-25,India,44681921.0,0.0,530733.0,0.0
2023-01-26,India,44681921.0,0.0,530733.0,0.0
2023-01-27,India,44681921.0,0.0,530733.0,0.0
2023-01-28,India,44681921.0,0.0,530733.0,0.0
2023-01-29,India,44682639.0,718.0,530740.0,7.0
2023-01-30,India,44682639.0,0.0,530740.0,0.0
2023-01-31,India,44682639.0,0.0,530740.0,0.0
2023-02-01,India,44682639.0,0.0,530740.0,0.0
2023-02-02,India,44682639.0,0.0,530740.0,0.0
2023-02-03,India,44682639.0,0.0,530740.0,0.0
2023-02-04,India,44682639.0,0.0,530740.0,0.0
2023-02-05,India,44683363.0,724.0,530745.0,5.0
2023-02-06,India,44683363.0,0.0,530745.0,0.0
2023-02-07,India,44683363.0,0.0,530745.0,0.0
2023-02-08,India,44683363.0,0.0,530745.0,0.0
2023-02-09,India,44683363.0,0.0,530745.0,0.0
2023-02-10,India,44683363.0,0.0,530745.0,0.0
2023-02-11,India,44683363.0,0.0,530745.0,0.0
2023-02-12,India,44684118.0,755.0,530750.0,5.0
2023-02-13,India,44684118.0,0.0,530750.0,0.0
2023-02-14,India,44684118.0,0.0,530750.0,0.0
2023-02-15,India,44684118.0,0.0,530750.0,0.0
2023-02-16,India,44684118.0,0.0,530750.0,0.0
2023-02-17,India,44684118.0,0.0,530750.0,0.0
2023-02-18,India,44684118.0,0.0,530750.0,0.0
2023-02-19,India,44684917.0,799.0,530760.0,10.0
2023-02-20,India,44684917.0,0.0,530760.0,0.0
2023-02-21,India,44684917.0,0.0,530760.0,0.0
2023-02-22,India,44684917.0,0.0,530760.0,0.0
2023-02-23,India,44684917.0,0.0,530760.0,0.0
2023-02-24,India,44684917.0,0.0,530760.0,0.0
2023-02-25,India,44684917.0,0.0,530760.0,0.0
2023-02-26,India,44686017.0,1100.0,530769.0,9.0
2023-02-27,India,44686017.0,0.0,530769.0,0.0
2023-02-28,India,44686017.0,0.0,530769.0,0.0
2023-03-01,India,44686017.0,0.0,530769.0,0.0
2023-03-02,India,44686017.0,0.0,530769.0,0.0
2023-03-03,India,44686017.0,0.0,530769.0,0.0
2023-03-04,India,44686017.0,0.0,530769.0,0.0
2023-03-05,India,44687820.0,1803.0,530775.0,6.0
2023-03-06,India,44687820.0,0.0,530775.0,0.0
2023-03-07,India,44687820.0,0.0,530775.0,0.0
2023-03-08,India,44687820.0,0.0,530775.0,0.0
2023-03-09,India,44687820.0,0.0,530775.0,0.0
2023-03-10,India,44687820.0,0.0,530775.0,0.0
2023-03-11,India,44687820.0,0.0,530775.0,0.0
2023-03-12,India,44690492.0,2672.0,530781.0,6.0
2023-03-13,India,44690492.0,0.0,530781.0,0.0
2023-03-14,India,44690492.0,0.0,530781.0,0.0
2023-03-15,India,44690492.0,0.0,530781.0,0.0
2023-03-16,India,44690492.0,0.0,530781.0,0.0
2023-03-17,India,44690492.0,0.0,530781.0,0.0
2023-03-18,India,44690492.0,0.0,530781.0,0.0
2023-03-19,India,44695420.0,4928.0,530802.0,21.0
2023-03-20,India,44695420.0,0.0,530802.0,0.0
2023-03-21,India,44695420.0,0.0,530802.0,0.0
2023-03-22,India,44695420.0,0.0,530802.0,0.0
2023-03-23,India,44695420.0,0.0,530802.0,0.0
2023-03-24,India,44695420.0,0.0,530802.0,0.0
2023-03-25,India,44695420.0,0.0,530802.0,0.0
2023-03-26,India,44704147.0,8727.0,530831.0,29.0
2023-03-27,India,44704147.0,0.0,530831.0,0.0
2023-03-28,India,44704147.0,0.0,530831.0,0.0
2023-03-29,India,44704147.0,0.0,530831.0,0.0
2023-03-30,India,44704147.0,0.0,530831.0,0.0
2023-03-31,India,44704147.0,0.0,530831.0,0.0
2023-04-01,India,44704147.0,0.0,530831.0,0.0
2023-04-02,India,44722605.0,18458.0,530881.0,50.0
2023-04-03,India,44722605.0,0.0,530881.0,0.0
2023-04-04,India,44722605.0,0.0,530881.0,0.0
2023-04-05,India,44722605.0,0.0,530881.0,0.0
2023-04-06,India,44722605.0,0.0,530881.0,0.0
2023-04-07,India,44722605.0,0.0,530881.0,0.0
2023-04-08,India,44722605.0,0.0,530881.0,0.0
2023-04-09,India,44756616.0,34011.0,530965.0,84.0
2023-04-10,India,44756616.0,0.0,530965.0,0.0
2023-04-11,India,44756616.0,0.0,530965.0,0.0
2023-04-12,India,44756616.0,0.0,530965.0,0.0
2023-04-13,India,44756616.0,0.0,530965.0,0.0
2023-04-14,India,44756616.0,0.0,530965.0,0.0
2023-04-15,India,44756616.0,0.0,530965.0,0.0
2023-04-16,India,44818115.0,61499.0,531114.0,149.0
2023-04-17,India,44818115.0,0.0,531114.0,0.0
2023-04-18,India,44818115.0,0.0,531114.0,0.0
2023-04-19,India,44818115.0,0.0,531114.0,0.0
2023-04-20,India,44818115.0,0.0,531114.0,0.0
2023-04-21,India,44818115.0,0.0,531114.0,0.0
2023-04-22,India,44818115.0,0.0,531114.0,0.0
2023-04-23,India,44891989.0,73874.0,531329.0,215.0
2023-04-24,India,44891989.0,0.0,531329.0,0.0
2023-04-25,India,44891989.0,0.0,531329.0,0.0
2023-04-26,India,44891989.0,0.0,531329.0,0.0
2023-04-27,India,44891989.0,0.0,531329.0,0.0
2023-04-28,India,44891989.0,0.0,531329.0,0.0
2023-04-29,India,44891989.0,0.0,531329.0,0.0
2023-04-30,India,44945389.0,53400.0,531533.0,204.0
2023-05-01,India,44945389.0,0.0,531533.0,0.0
2023-05-02,India,44945389.0,0.0,531533.0,0.0
2023-05-03,India,44945389.0,0.0,531533.0,0.0
2023-05-04,India,44945389.0,0.0,531533.0,0.0
2023-05-05,India,44945389.0,0.0,531533.0,0.0
2023-05-06,India,44945389.0,0.0,531533.0,0.0
2023-05-07,India,44969630.0,24241.0,531680.0,147.0
2023-05-08,India,44969630.0,0.0,531680.0,0.0
2023-05-09,India,44969630.0,0.0,531680.0,0.0
2023-05-10,India,44969630.0,0.0,531680.0,0.0
2023-05-11,India,44969630.0,0.0,531680.0,0.0
2023-05-12,India,44969630.0,0.0,531680.0,0.0
2023-05-13,India,44969630.0,0.0,531680.0,0.0
2023-05-14,India,44980674.0,11044.0,531770.0,90.0
2023-05-15,India,44980674.0,0.0,531770.0,0.0
2023-05-16,India,44980674.0,0.0,531770.0,0.0
2023-05-17,India,44980674.0,0.0,531770.0,0.0
2023-05-18,India,44980674.0,0.0,531770.0,0.0
2023-05-19,India,44980674.0,0.0,531770.0,0.0
2023-05-20,India,44980674.0,0.0,531770.0,0.0
2023-05-21,India,44986461.0,5787.0,531832.0,62.0
2023-05-22,India,44986461.0,0.0,531832.0,0.0
2023-05-23,India,44986461.0,0.0,531832.0,0.0
2023-05-24,India,44986461.0,0.0,531832.0,0.0
2023-05-25,India,44986461.0,0.0,531832.0,0.0
2023-05-26,India,44986461.0,0.0,531832.0,0.0
2023-05-27,India,44986461.0,0.0,531832.0,0.0
2023-05-28,India,44989744.0,3283.0,531864.0,32.0
2023-05-29,India,44989744.0,0.0,531864.0,0.0
2023-05-30,India,44989744.0,0.0,531864.0,0.0
2023-05-31,India,44989744.0,0.0,531864.0,0.0
2023-06-01,India,44989744.0,0.0,531864.0,0.0
2023-06-02,India,44989744.0,0.0,531864.0,0.0
2023-06-03,India,44989744.0,0.0,531864.0,0.0
2023-06-04,India,44991582.0,1838.0,531880.0,16.0
2023-06-05,India,44991582.0,0.0,531880.0,0.0
2023-06-06,India,44991582.0,0.0,531880.0,0.0
2023-06-07,India,44991582.0,0.0,531880.0,0.0
2023-06-08,India,44991582.0,0.0,531880.0,0.0
2023-06-09,India,44991582.0,0.0,531880.0,0.0
2023-06-10,India,44991582.0,0.0,531880.0,0.0
2023-06-11,India,44992788.0,1206.0,531891.0,11.0
2023-06-12,India,44992788.0,0.0,531891.0,0.0
2023-06-13,India,44992788.0,0.0,531891.0,0.0
2023-06-14,India,44992788.0,0.0,531891.0,0.0
2023-06-15,India,44992788.0,0.0,531891.0,0.0
2023-06-16,India,44992788.0,0.0,531891.0,0.0
2023-06-17,India,44992788.0,0.0,531891.0,0.0
2023-06-18,India,44993480.0,692.0,531895.0,4.0
2023-06-19,India,44993480.0,0.0,531895.0,0.0
2023-06-20,India,44993480.0,0.0,531895.0,0.0
2023-06-21,India,44993480.0,0.0,531895.0,0.0
2023-06-22,India,44993480.0,0.0,531895.0,0.0
2023-06-23,India,44993480.0,0.0,531895.0,0.0
2023-06-24,India,44993480.0,0.0,531895.0,0.0
2023-06-25,India,44993952.0,472.0,531903.0,8.0
2023-06-26,India,44993952.0,0.0,531903.0,0.0
2023-06-27,India,44993952.0,0.0,531903.0,0.0
2023-06-28,India,44993952.0,0.0,531903.0,0.0
2023-06-29,India,44993952.0,0.0,531903.0,0.0
2023-06-30,India,44993952.0,0.0,531903.0,0.0
2023-07-01,India,44993952.0,0.0,531903.0,0.0
2023-07-02,India,44994281.0,329.0,531907.0,4.0
2023-07-03,India,44994281.0,0.0,531907.0,0.0
2023-07-04,India,44994281.0,0.0,531907.0,0.0
2023-07-05,India,44994281.0,0.0,531907.0,0.0
2023-07-06,India,44994281.0,0.0,531907.0,0.0
2023-07-07,India,44994281.0,0.0,531907.0,0.0
2023-07-08,India,44994281.0,0.0,531907.0,0.0
2023-07-09,India,44994575.0,294.0,531913.0,6.0
2023-07-10,India,44994575.0,0.0,531913.0,0.0
2023-07-11,India,44994575.0,0.0,531913.0,0.0
2023-07-12,India,44994575.0,0.0,531913.0,0.0
2023-07-13,India,44994575.0,0.0,531913.0,0.0
2023-07-14,India,44994575.0,0.0,531913.0,0.0
2023-07-15,India,44994575.0,0.0,531913.0,0.0
2023-07-16,India,44994878.0,303.0,531915.0,2.0
2023-07-17,India,44994878.0,0.0,531915.0,0.0
2023-07-18,India,44994878.0,0.0,531915.0,0.0
2023-07-19,India,44994878.0,0.0,531915.0,0.0
2023-07-20,India,44994878.0,0.0,531915.0,0.0
2023-07-21,India,44994878.0,0.0,531915.0,0.0
2023-07-22,India,44994878.0,0.0,531915.0,0.0
2023-07-23,India,44995264.0,386.0,531915.0,0.0
2023-07-24,India,44995264.0,0.0,531915.0,0.0
2023-07-25,India,44995264.0,0.0,531915.0,0.0
2023-07-26,India,44995264.0,0.0,531915.0,0.0
2023-07-27,India,44995264.0,0.0,531915.0,0.0
2023-07-28,India,44995264.0,0.0,531915.0,0.0
2023-07-29,India,44995264.0,0.0,531915.0,0.0
2023-07-30,India,44995588.0,324.0,531916.0,1.0
2023-07-31,India,44995588.0,0.0,531916.0,0.0
2023-08-01,India,44995588.0,0.0,531916.0,0.0
2023-08-02,India,44995588.0,0.0,531916.0,0.0
2023-08-03,India,44995588.0,0.0,531916.0,0.0
2023-08-04,India,44995588.0,0.0,531916.0,0.0
2023-08-05,India,44995588.0,0.0,531916.0,0.0
2023-08-06,India,44995980.0,392.0,531918.0,2.0
2023-08-07,India,44995980.0,0.0,531918.0,0.0
2023-08-08,India,44995980.0,0.0,531918.0,0.0
2023-08-09,India,44995980.0,0.0,531918.0,0.0
2023-08-10,India,44995980.0,0.0,531918.0,0.0
2023-08-11,India,44995980.0,0.0,531918.0,0.0
2023-08-12,India,44995980.0,0.0,531918.0,0.0
2023-08-13,India,44996274.0,294.0,531921.0,3.0
2023-08-14,India,44996274.0,0.0,531921.0,0.0
2023-08-15,India,44996274.0,0.0,531921.0,0.0
2023-08-16,India,44996274.0,0.0,531921.0,0.0
2023-08-17,India,44996274.0,0.0,531921.0,0.0
2023-08-18,India,44996274.0,0.0,531921.0,0.0
2023-08-19,India,44996274.0,0.0,531921.0,0.0
2023-08-20,India,44996599.0,325.0,531925.0,4.0
2023-08-21,India,44996599.0,0.0,531925.0,0.0
2023-08-22,India,44996599.0,0.0,531925.0,0.0
2023-08-23,India,44996599.0,0.0,531925.0,0.0
2023-08-24,India,44996599.0,0.0,531925.0,0.0
2023-08-25,India,44996599.0,0.0,531925.0,0.0
2023-08-26,India,44996599.0,0.0,531925.0,0.0
2023-08-27,India,44996963.0,364.0,531928.0,3.0
2023-08-28,India,44996963.0,0.0,531928.0,0.0
2023-08-29,India,44996963.0,0.0,531928.0,0.0
2023-08-30,India,44996963.0,0.0,531928.0,0.0
2023-08-31,India,44996963.0,0.0,531928.0,0.0
2023-09-01,India,44996963.0,0.0,531928.0,0.0
2023-09-02,India,44996963.0,0.0,531928.0,0.0
2023-09-03,India,44997326.0,363.0,532023.0,95.0
2023-09-04,India,44997326.0,0.0,532023.0,0.0
2023-09-05,India,44997326.0,0.0,532023.0,0.0
2023-09-06,India,44997326.0,0.0,532023.0,0.0
2023-09-07,India,44997326.0,0.0,532023.0,0.0
2023-09-08,India,44997326.0,0.0,532023.0,0.0
2023-09-09,India,44997326.0,0.0,532023.0,0.0
2023-09-10,India,44997710.0,384.0,532027.0,4.0
2023-09-11,India,44997710.0,0.0,532027.0,0.0
2023-09-12,India,44997710.0,0.0,532027.0,0.0
2023-09-13,India,44997710.0,0.0,532027.0,0.0
2023-09-14,India,44997710.0,0.0,532027.0,0.0
2023-09-15,India,44997710.0,0.0,532027.0,0.0
2023-09-16,India,44997710.0,0.0,532027.0,0.0
2023-09-17,India,44998162.0,452.0,532030.0,3.0
2023-09-18,India,44998162.0,0.0,532030.0,0.0
2023-09-19,India,44998162.0,0.0,532030.0,0.0
2023-09-20,India,44998162.0,0.0,532030.0,0.0
2023-09-21,India,44998162.0,0.0,532030.0,0.0
2023-09-22,India,44998162.0,0.0,532030.0,0.0
2023-09-23,India,44998162.0,0.0,532030.0,0.0
2023-09-24,India,44998525.0,363.0,532031.0,1.0
2023-09-25,India,44998525.0,0.0,532031.0,0.0
2023-09-26,India,44998525.0,0.0,532031.0,0.0
2023-09-27,India,44998525.0,0.0,532031.0,0.0
2023-09-28,India,44998525.0,0.0,532031.0,0.0
2023-09-29,India,44998525.0,0.0,532031.0,0.0
2023-09-30,India,44998525.0,0.0,532031.0,0.0
2023-10-01,India,44998838.0,313.0,532032.0,1.0
2023-10-02,India,44998838.0,0.0,532032.0,0.0
2023-10-03,India,44998838.0,0.0,532032.0,0.0
2023-10-04,India,44998838.0,0.0,532032.0,0.0
2023-10-05,India,44998838.0,0.0,532032.0,0.0
2023-10-06,India,44998838.0,0.0,532032.0,0.0
2023-10-07,India,44998838.0,0.0,532032.0,0.0
2023-10-08,India,44999328.0,490.0,532034.0,2.0
2023-10-09,India,44999328.0,0.0,532034.0,0.0
2023-10-10,India,44999328.0,0.0,532034.0,0.0
2023-10-11,India,44999328.0,0.0,532034.0,0.0
2023-10-12,India,44999328.0,0.0,532034.0,0.0
2023-10-13,India,44999328.0,0.0,532034.0,0.0
2023-10-14,India,44999328.0,0.0,532034.0,0.0
2023-10-15,India,44999588.0,260.0,532037.0,3.0
2023-10-16,India,44999588.0,0.0,532037.0,0.0
2023-10-17,India,44999588.0,0.0,532037.0,0.0
2023-10-18,India,44999588.0,0.0,532037.0,0.0
2023-10-19,India,44999588.0,0.0,532037.0,0.0
2023-10-20,India,44999588.0,0.0,532037.0,0.0
2023-10-21,India,44999588.0,0.0,532037.0,0.0
2023-10-22,India,45001052.0,1464.0,533291.0,1254.0
2023-10-23,India,45001052.0,0.0,533291.0,0.0
2023-10-24,India,45001052.0,0.0,533291.0,0.0
2023-10-25,India,45001052.0,0.0,533291.0,0.0
2023-10-26,India,45001052.0,0.0,533291.0,0.0
2023-10-27,India,45001052.0,0.0,533291.0,0.0
2023-10-28,India,45001052.0,0.0,533291.0,0.0
2023-10-29,India,45001245.0,193.0,533293.0,2.0
2023-10-30,India,45001245.0,0.0,533293.0,0.0
2023-10-31,India,45001245.0,0.0,533293.0,0.0
2023-11-01,India,45001245.0,0.0,533293.0,0.0
2023-11-02,India,45001245.0,0.0,533293.0,0.0
2023-11-03,India,45001245.0,0.0,533293.0,0.0
2023-11-04,India,45001245.0,0.0,533293.0,0.0
2023-11-05,India,45001384.0,139.0,533294.0,1.0
2023-11-06,India,45001384.0,0.0,533294.0,0.0
2023-11-07,India,45001384.0,0.0,533294.0,0.0
2023-11-08,India,45001384.0,0.0,533294.0,0.0
2023-11-09,India,45001384.0,0.0,533294.0,0.0
2023-11-10,India,45001384.0,0.0,533294.0,0.0
2023-11-11,India,45001384.0,0.0,533294.0,0.0
2023-11-12,India,45001456.0,72.0,533295.0,1.0
2023-11-13,India,45001456.0,0.0,533295.0,0.0
2023-11-14,India,45001456.0,0.0,533295.0,0.0
2023-11-15,India,45001456.0,0.0,533295.0,0.0
2023-11-16,India,45001456.0,0.0,533295.0,0.0
2023-11-17,India,45001456.0,0.0,533295.0,0.0
2023-11-18,India,45001456.0,0.0,533295.0,0.0
2023-11-19,India,45001575.0,119.0,533295.0,0.0
2023-11-20,India,45001575.0,0.0,533295.0,0.0
2023-11-21,India,45001575.0,0.0,533295.0,0.0
2023-11-22,India,45001575.0,0.0,533295.0,0.0
2023-11-23,India,45001575.0,0.0,533295.0,0.0
2023-11-24,India,45001575.0,0.0,533295.0,0.0
2023-11-25,India,45001575.0,0.0,533295.0,0.0
2023-11-26,India,45001764.0,189.0,533298.0,3.0
2023-11-27,India,45001764.0,0.0,533298.0,0.0
2023-11-28,India,45001764.0,0.0,533298.0,0.0
2023-11-29,India,45001764.0,0.0,533298.0,0.0
2023-11-30,India,45001764.0,0.0,533298.0,0.0
2023-12-01,India,45001764.0,0.0,533298.0,0.0
2023-12-02,India,45001764.0,0.0,533298.0,0.0
2023-12-03,India,45002179.0,415.0,533300.0,2.0
2023-12-04,India,45002179.0,0.0,533300.0,0.0
2023-12-05,India,45002179.0,0.0,533300.0,0.0
2023-12-06,India,45002179.0,0.0,533300.0,0.0
2023-12-07,India,45002179.0,0.0,533300.0,0.0
2023-12-08,India,45002179.0,0.0,533300.0,0.0
2023-12-09,India,45002179.0,0.0,533300.0,0.0
2023-12-10,India,45003055.0,876.0,533306.0,6.0
2023-12-11,India,45003055.0,0.0,533306.0,0.0
2023-12-12,India,45003055.0,0.0,533306.0,0.0
2023-12-13,India,45003055.0,0.0,533306.0,0.0
2023-12-14,India,45003055.0,0.0,533306.0,0.0
2023-12-15,India,45003055.0,0.0,533306.0,0.0
2023-12-16,India,45003055.0,0.0,533306.0,0.0
2023-12-17,India,45004816.0,1761.0,533316.0,10.0
2023-12-18,India,45004816.0,0.0,533316.0,0.0
2023-12-19,India,45004816.0,0.0,533316.0,0.0
2023-12-20,India,45004816.0,0.0,533316.0,0.0
2023-12-21,India,45004816.0,0.0,533316.0,0.0
2023-12-22,India,45004816.0,0.0,533316.0,0.0
2023-12-23,India,45004816.0,0.0,533316.0,0.0
2023-12-24,India,45008620.0,3804.0,533333.0,17.0
2023-12-25,India,45008620.0,0.0,533333.0,0.0
2023-12-26,India,45008620.0,0.0,533333.0,0.0
2023-12-27,India,45008620.0,0.0,533333.0,0.0
2023-12-28,India,45008620.0,0.0,533333.0,0.0
2023-12-29,India,45008620.0,0.0,533333.0,0.0
2023-12-30,India,45008620.0,0.0,533333.0,0.0
2023-12-31,India,45013172.0,4552.0,533361.0,28.0
2024-01-01,India,45013172.0,0.0,533361.0,0.0
2024-01-02,India,45013172.0,0.0,533361.0,0.0
2024-01-03,India,45013172.0,0.0,533361.0,0.0
2024-01-04,India,45013172.0,0.0,533361.0,0.0
2024-01-05,India,45013172.0,0.0,533361.0,0.0
2024-01-06,India,45013172.0,0.0,533361.0,0.0
2024-01-07,India,45018134.0,4962.0,533392.0,31.0
2024-01-08,India,45018134.0,0.0,533392.0,0.0
2024-01-09,India,45018134.0,0.0,533392.0,0.0
2024-01-10,India,45018134.0,0.0,533392.0,0.0
2024-01-11,India,45018134.0,0.0,533392.0,0.0
2024-01-12,India,45018134.0,0.0,533392.0,0.0
2024-01-13,India,45018134.0,0.0,533392.0,0.0
2024-01-14,India,45021758.0,3624.0,533414.0,22.0
2024-01-15,India,45021758.0,0.0,533414.0,0.0
2024-01-16,India,45021758.0,0.0,533414.0,0.0
2024-01-17,India,45021758.0,0.0,533414.0,0.0
2024-01-18,India,45021758.0,0.0,533414.0,0.0
2024-01-19,India,45021758.0,0.0,533414.0,0.0
2024-01-20,India,45021758.0,0.0,533414.0,0.0
2024-01-21,India,45023751.0,1993.0,533434.0,20.0
2024-01-22,India,45023751.0,0.0,533434.0,0.0
2024-01-23,India,45023751.0,0.0,533434.0,0.0
2024-01-24,India,45023751.0,0.0,533434.0,0.0
2024-01-25,India,45023751.0,0.0,533434.0,0.0
2024-01-26,India,45023751.0,0.0,533434.0,0.0
2024-01-27,India,45023751.0,0.0,533434.0,0.0
2024-01-28,India,45025076.0,1325.0,533445.0,11.0
2024-01-29,India,45025076.0,0.0,533445.0,0.0
2024-01-30,India,45025076.0,0.0,533445.0,0.0
2024-01-31,India,45025076.0,0.0,533445.0,0.0
2024-02-01,India,45025076.0,0.0,533445.0,0.0
2024-02-02,India,45025076.0,0.0,533445.0,0.0
2024-02-03,India,45025076.0,0.0,533445.0,0.0
2024-02-04,India,45026139.0,1063.0,533454.0,9.0
2024-02-05,India,45026139.0,0.0,533454.0,0.0
2024-02-06,India,45026139.0,0.0,533454.0,0.0
2024-02-07,India,45026139.0,0.0,533454.0,0.0
2024-02-08,India,45026139.0,0.0,533454.0,0.0
2024-02-09,India,45026139.0,0.0,533454.0,0.0
2024-02-10,India,45026139.0,0.0,533454.0,0.0
2024-02-11,India,45027151.0,1012.0,533462.0,8.0
2024-02-12,India,45027151.0,0.0,533462.0,0.0
2024-02-13,India,45027151.0,0.0,533462.0,0.0
2024-02-14,India,45027151.0,0.0,533462.0,0.0
2024-02-15,India,45027151.0,0.0,533462.0,0.0
2024-02-16,India,45027151.0,0.0,533462.0,0.0
2024-02-17,India,45027151.0,0.0,533462.0,0.0
2024-02-18,India,45028053.0,902.0,533472.0,10.0
2024-02-19,India,45028053.0,0.0,533472.0,0.0
2024-02-20,India,45028053.0,0.0,533472.0,0.0
2024-02-21,India,45028053.0,0.0,533472.0,0.0
2024-02-22,India,45028053.0,0.0,533472.0,0.0
2024-02-23,India,45028053.0,0.0,533472.0,0.0
2024-02-24,India,45028053.0,0.0,533472.0,0.0
2024-02-25,India,45029035.0,982.0,533478.0,6.0
2024-02-26,India,45029035.0,0.0,533478.0,0.0
2024-02-27,India,45029035.0,0.0,533478.0,0.0
2024-02-28,India,45029035.0,0.0,533478.0,0.0
2024-02-29,India,45029035.0,0.0,533478.0,0.0
2024-03-01,India,45029035.0,0.0,533478.0,0.0
2024-03-02,India,45029035.0,0.0,533478.0,0.0
2024-03-03,India,45030212.0,1177.0,533495.0,17.0
2024-03-04,India,45030212.0,0.0,533495.0,0.0
2024-03-05,India,45030212.0,0.0,533495.0,0.0
2024-03-06,India,45030212.0,0.0,533495.0,0.0
2024-03-07,India,45030212.0,0.0,533495.0,0.0
2024-03-08,India,45030212.0,0.0,533495.0,0.0
2024-03-09,India,45030212.0,0.0,533495.0,0.0
2024-03-10,India,45031414.0,1202.0,533510.0,15.0
2024-03-11,India,45031414.0,0.0,533510.0,0.0
2024-03-12,India,45031414.0,0.0,533510.0,0.0
2024-03-13,India,45031414.0,0.0,533510.0,0.0
2024-03-14,India,45031414.0,0.0,533510.0,0.0
2024-03-15,India,45031414.0,0.0,533510.0,0.0
2024-03-16,India,45031414.0,0.0,533510.0,0.0
2024-03-17,India,45032655.0,1241.0,533521.0,11.0
2024-03-18,India,45032655.0,0.0,533521.0,0.0
2024-03-19,India,45032655.0,0.0,533521.0,0.0
2024-03-20,India,45032655.0,0.0,533521.0,0.0
2024-03-21,India,45032655.0,0.0,533521.0,0.0
2024-03-22,India,45032655.0,0.0,533521.0,0.0
2024-03-23,India,45032655.0,0.0,533521.0,0.0
2024-03-24,India,45033644.0,989.0,533539.0,18.0
2024-03-25,India,45033644.0,0.0,533539.0,0.0
2024-03-26,India,45033644.0,0.0,533539.0,0.0
2024-03-27,India,45033644.0,0.0,533539.0,0.0
2024-03-28,India,45033644.0,0.0,533539.0,0.0
2024-03-29,India,45033644.0,0.0,533539.0,0.0
2024-03-30,India,45033644.0,0.0,533539.0,0.0
2024-03-31,India,45034360.0,716.0,533552.0,13.0
2024-04-01,India,45034360.0,0.0,533552.0,0.0
2024-04-02,India,45034360.0,0.0,533552.0,0.0
2024-04-03,India,45034360.0,0.0,533552.0,0.0
2024-04-04,India,45034360.0,0.0,533552.0,0.0
2024-04-05,India,45034360.0,0.0,533552.0,0.0
2024-04-06,India,45034360.0,0.0,533552.0,0.0
2024-04-07,India,45035055.0,695.0,533565.0,13.0
2024-04-08,India,45035055.0,0.0,533565.0,0.0
2024-04-09,India,45035055.0,0.0,533565.0,0.0
2024-04-10,India,45035055.0,0.0,533565.0,0.0
2024-04-11,India,45035055.0,0.0,533565.0,0.0
2024-04-12,India,45035055.0,0.0,533565.0,0.0
2024-04-13,India,45035055.0,0.0,533565.0,0.0
2024-04-14,India,45035573.0,518.0,533574.0,9.0
2024-04-15,India,45035573.0,0.0,533574.0,0.0
2024-04-16,India,45035573.0,0.0,533574.0,0.0
2024-04-17,India,45035573.0,0.0,533574.0,0.0
2024-04-18,India,45035573.0,0.0,533574.0,0.0
2024-04-19,India,45035573.0,0.0,533574.0,0.0
2024-04-20,India,45035573.0,0.0,533574.0,0.0
2024-04-21,India,45036197.0,624.0,533581.0,7.0
2024-04-22,India,45036197.0,0.0,533581.0,0.0
2024-04-23,India,45036197.0,0.0,533581.0,0.0
2024-04-24,India,45036197.0,0.0,533581.0,0.0
2024-04-25,India,45036197.0,0.0,533581.0,0.0
2024-04-26,India,45036197.0,0.0,533581.0,0.0
2024-04-27,India,45036197.0,0.0,533581.0,0.0
2024-04-28,India,45036953.0,756.0,533585.0,4.0
2024-04-29,India,45036953.0,0.0,533585.0,0.0
2024-04-30,India,45036953.0,0.0,533585.0,0.0
2024-05-01,India,45036953.0,0.0,533585.0,0.0
